"_created_at"	_id	_updated_at	device	tag_count	text	trip_count
2017-11-08T16:16:44.398Z	eJMF61CQiG	2017-11-08T16:16:44.398Z	5ed0527e1fa659da	4	Brake-intensive	5
2017-11-08T16:16:44.582Z	Ge1UtAVcEL	2017-11-08T16:16:44.582Z	5ed0527e1fa659da	5	Risky	5
2017-11-08T16:16:44.677Z	P1UT4QKza5	2017-11-08T16:16:44.677Z	5ed0527e1fa659da	6	Fast	5
2017-11-08T16:18:47.579Z	jQ2DeSTxMl	2017-11-08T16:18:47.579Z	5ed0527e1fa659da	7	Normal	6
2017-11-08T16:18:47.762Z	P7uAbNeF9s	2017-11-08T16:18:47.762Z	5ed0527e1fa659da	8	Fast	6
2017-11-09T09:03:49.826Z	UZ5Oq8IBCA	2017-11-09T09:03:49.826Z	5ed0527e1fa659da	9	Normal	7
2017-11-09T09:03:50.162Z	eSlcwMuTOO	2017-11-09T09:03:50.162Z	5ed0527e1fa659da	10	Fast	7
2017-11-09T11:56:11.516Z	PyKwvmHPUv	2017-11-09T11:56:11.516Z	2dd51dad67db44fe	1	Sheltered	1
2017-11-09T11:56:11.832Z	gD42TExruO	2017-11-09T11:56:11.832Z	2dd51dad67db44fe	2	Normal	1
2017-11-09T11:56:12.100Z	nyziAoIm6t	2017-11-09T11:56:12.100Z	2dd51dad67db44fe	3	Inspiring	1
2017-11-09T12:06:10.504Z	ZTjSiJkWMu	2017-11-09T12:06:10.504Z	2dd51dad67db44fe	4	Fast	2
2017-11-09T12:20:24.556Z	ot7EM9WCl0	2017-11-09T12:20:24.556Z	c04a9ce450d85367	1	Brake-intensive	2
2017-11-09T12:20:24.854Z	wk4jmTZafm	2017-11-09T12:20:24.854Z	c04a9ce450d85367	2	Crowded	2
2017-11-09T12:20:25.024Z	2CLDrc3Og7	2017-11-09T12:20:25.024Z	c04a9ce450d85367	3	Slow-moving	2
2017-11-09T12:22:10.958Z	dPD2mWgcoi	2017-11-09T12:22:10.958Z	c04a9ce450d85367	4	Brake-intensive	3
2017-11-09T12:22:11.135Z	DrZ0CPGZep	2017-11-09T12:22:11.135Z	c04a9ce450d85367	5	Crowded	3
2017-11-09T12:22:11.315Z	GxQSNsjwL3	2017-11-09T12:22:11.315Z	c04a9ce450d85367	6	Slow-moving	3
2017-11-09T13:36:59.712Z	lUURU0IxVW	2017-11-09T13:36:59.712Z	ff64f36fe20f131	1	Hazardous	5
2017-11-09T13:37:00.203Z	LJYdwuYHRw	2017-11-09T13:37:00.203Z	ff64f36fe20f131	2	Normal	5
2017-11-09T13:37:00.854Z	vM7CkGzwRS	2017-11-09T13:37:00.854Z	ff64f36fe20f131	3	Moderated	5
2017-11-09T14:00:33.424Z	Y1vl7IspPx	2017-11-09T14:00:33.424Z	ff64f36fe20f131	4	Disconnected	6
2017-11-09T14:07:35.753Z	WQTXaPDLSH	2017-11-09T14:07:35.753Z	ff64f36fe20f131	4	Disconnected	6
2017-11-09T14:07:36.536Z	MW7Ihr4vHF	2017-11-09T14:07:36.536Z	ff64f36fe20f131	5	Time-consuming	6
2017-11-09T14:07:37.103Z	J8DAzUEi0B	2017-11-09T14:07:37.103Z	ff64f36fe20f131	6	Inspiring	6
2017-11-09T14:25:06.530Z	I7sF5SsXwD	2017-11-09T14:25:06.530Z	ff64f36fe20f131	7	Speedy	7
2017-11-09T14:25:07.254Z	acI1Vh1eEW	2017-11-09T14:25:07.254Z	ff64f36fe20f131	8	Quick	7
2017-11-09T14:43:22.273Z	vdjdgJ8Jf7	2017-11-09T14:43:22.273Z	948c5a19e0e77b8f	1	Inspiring	15
2017-11-09T15:03:52.514Z	rGYQzGAloc	2017-11-09T15:03:52.514Z	5ed0527e1fa659da	11	Fast	9
2017-11-09T15:04:52.868Z	s2Vt1JhsYr	2017-11-09T15:04:52.868Z	5ed0527e1fa659da	12	Fast	10
2017-11-09T16:30:35.769Z	kMsNVK34vw	2017-11-09T16:30:35.769Z	5ed0527e1fa659da	13	Disconnected	11
2017-11-09T16:30:36.133Z	c1QPnzx0dY	2017-11-09T16:30:36.133Z	5ed0527e1fa659da	14	Crowded	11
2017-11-09T16:30:36.396Z	MD0tL6vwP0	2017-11-09T16:30:36.396Z	5ed0527e1fa659da	15	Dangerous	11
2017-11-09T18:29:30.510Z	qNbbAk1sFh	2017-11-09T18:29:30.510Z	b815df034e2f361c	1	Efficient	1
2017-11-09T18:29:30.697Z	vmxsuUErOk	2017-11-09T18:29:30.697Z	b815df034e2f361c	2	Normal	1
2017-11-09T18:29:30.883Z	u0f66QPS8H	2017-11-09T18:29:30.883Z	b815df034e2f361c	3	Fast	1
2017-11-09T18:29:32.274Z	DyhMd3OnnY	2017-11-09T18:29:32.274Z	b815df034e2f361c	4	Efficient	2
2017-11-09T18:29:32.480Z	c1ghkF5xkw	2017-11-09T18:29:32.480Z	b815df034e2f361c	5	Normal	2
2017-11-09T18:29:32.661Z	rTPFtMlEpE	2017-11-09T18:29:32.661Z	b815df034e2f361c	6	Fast	2
2017-11-09T18:37:02.981Z	csgnUiAL6X	2017-11-09T18:37:02.981Z	1fce815e794a07c8	1	Speedy	2
2017-11-09T18:37:03.186Z	ypZyfxS7w4	2017-11-09T18:37:03.186Z	1fce815e794a07c8	2	Risky	2
2017-11-09T18:37:03.392Z	sjLGg71NiQ	2017-11-09T18:37:03.392Z	1fce815e794a07c8	3	Fast	2
2017-11-10T06:52:43.681Z	lUk9VD8jme	2017-11-10T06:52:43.681Z	89549cb520eb71df	1	Normal	10
2017-11-10T06:52:43.866Z	2siqwhqWbj	2017-11-10T06:52:43.866Z	89549cb520eb71df	2	Relaxed	10
2017-11-10T07:27:17.054Z	mD8DqJC7s8	2017-11-10T07:27:17.054Z	1fce815e794a07c8	4	Efficient	3
2017-11-10T07:27:17.489Z	09R35aCvEG	2017-11-10T07:27:17.489Z	1fce815e794a07c8	5	Risky	3
2017-11-10T07:27:17.660Z	QgErNNYVnP	2017-11-10T07:27:17.660Z	1fce815e794a07c8	6	Inspiring	3
2017-11-10T07:27:20.618Z	bRDnURNfwr	2017-11-10T07:27:20.618Z	1fce815e794a07c8	7	Efficient	3
2017-11-10T07:27:20.818Z	Xs6Euv4t9e	2017-11-10T07:27:20.818Z	1fce815e794a07c8	8	Risky	3
2017-11-10T07:27:21.255Z	PnXkDSAQ7c	2017-11-10T07:27:21.255Z	1fce815e794a07c8	9	Inspiring	3
2017-11-10T08:11:58.908Z	nUUFRLD2WW	2017-11-10T08:11:58.908Z	3d52ad6645625475	1	Light	4
2017-11-10T08:11:59.062Z	p1HQfDeKgY	2017-11-10T08:11:59.062Z	3d52ad6645625475	2	Relaxed	4
2017-11-10T08:59:25.423Z	z5nK2rLGDC	2017-11-10T08:59:25.423Z	5ed0527e1fa659da	16	Hazardous	13
2017-11-10T08:59:25.578Z	DMuvmchVNP	2017-11-10T08:59:25.578Z	5ed0527e1fa659da	17	Crowded	13
2017-11-10T08:59:25.769Z	ED8cOydmmA	2017-11-10T08:59:25.769Z	5ed0527e1fa659da	18	Slow-moving	13
2017-11-10T10:03:52.090Z	AbFhEvA5js	2017-11-10T10:03:52.090Z	ff64f36fe20f131	8	Quick	7
2017-11-10T10:03:52.272Z	jaub72embt	2017-11-10T10:03:52.272Z	ff64f36fe20f131	9	Slow-moving	7
2017-11-10T13:26:00.107Z	jJ1EnN2Vl7	2017-11-10T13:26:00.107Z	77d5ef0502ed6625	1	Secure	1
2017-11-10T13:26:00.334Z	gDcreMmWGZ	2017-11-10T13:26:00.334Z	77d5ef0502ed6625	2	Moderated	1
2017-11-10T13:52:59.761Z	1FiLcdCLXc	2017-11-10T13:52:59.761Z	8cb3b5184219991f	1	Brake-intensive	2
2017-11-10T13:53:00.001Z	p3RY7D2Wdt	2017-11-10T13:53:00.001Z	8cb3b5184219991f	2	Crowded	2
2017-11-10T13:53:00.647Z	L8IhJadhki	2017-11-10T13:53:00.647Z	8cb3b5184219991f	3	Relaxed	2
2017-11-10T14:33:34.794Z	AzVT2Xn4TL	2017-11-10T14:33:34.794Z	5d6f5f62dda6cfde	1	nice because I cycled with a friend.	4
2017-11-10T14:33:35.517Z	7HVyH7S6SX	2017-11-10T14:33:35.517Z	5d6f5f62dda6cfde	2	Relaxed	4
2017-11-10T14:34:12.595Z	haPtxkuSN8	2017-11-10T14:34:12.595Z	77d5ef0502ed6625	3	Worthy	2
2017-11-10T14:34:12.766Z	SCJaKTjTqG	2017-11-10T14:34:12.766Z	77d5ef0502ed6625	4	Moderated	2
2017-11-10T14:47:06.689Z	wymHsF2DhJ	2017-11-10T14:47:06.689Z	f10bdbbea0e46dd0	1	Efficient	2
2017-11-10T14:47:08.990Z	jWrXKL0Kvo	2017-11-10T14:47:08.990Z	f10bdbbea0e46dd0	2	Normal	2
2017-11-10T14:47:12.210Z	Oc7FW1Tvdl	2017-11-10T14:47:12.210Z	f10bdbbea0e46dd0	3	Fast	2
2017-11-10T14:47:29.709Z	fNWaInA9nD	2017-11-10T14:47:29.709Z	f10bdbbea0e46dd0	4	Efficient	3
2017-11-10T14:47:30.869Z	9qNRdxZKy7	2017-11-10T14:47:30.869Z	f10bdbbea0e46dd0	5	Normal	3
2017-11-10T14:47:32.251Z	iTEVMfXJ7k	2017-11-10T14:47:32.251Z	f10bdbbea0e46dd0	6	Fast	3
2017-11-10T16:18:30.261Z	9gTnvSjNkF	2017-11-10T16:18:30.261Z	3d52ad6645625475	3	Quick	5
2017-11-10T16:18:30.458Z	3ayuLOiUB8	2017-11-10T16:18:30.458Z	3d52ad6645625475	4	Slow-moving	5
2017-11-10T19:01:30.319Z	neLk4bQ5Se	2017-11-10T19:01:30.319Z	1fce815e794a07c8	10	Average	4
2017-11-10T19:01:30.508Z	m7I2CUKOaA	2017-11-10T19:01:30.508Z	1fce815e794a07c8	11	Risky	4
2017-11-10T19:01:30.709Z	wI6m8eqK5w	2017-11-10T19:01:30.709Z	1fce815e794a07c8	12	Fast	4
2017-11-10T21:32:25.588Z	YvsvSCD4F7	2017-11-10T21:32:25.588Z	5ed0527e1fa659da	19	Sheltered	15
2017-11-10T21:32:25.825Z	W5fNHiQT6X	2017-11-10T21:32:25.825Z	5ed0527e1fa659da	20	Risky	15
2017-11-10T21:32:26.053Z	1ehRSwjz0g	2017-11-10T21:32:26.053Z	5ed0527e1fa659da	21	Dangerous	15
2017-11-11T05:56:41.827Z	Uy7cxQWr4O	2017-11-11T05:56:41.827Z	c04a9ce450d85367	7	Disconnected	6
2017-11-11T05:56:46.650Z	8iKAWYkNef	2017-11-11T05:56:46.650Z	c04a9ce450d85367	8	Light	6
2017-11-11T05:56:47.712Z	KjjXnEYySL	2017-11-11T05:56:47.712Z	c04a9ce450d85367	9	Fast	6
2017-11-11T07:37:32.487Z	Fai22Hae6P	2017-11-11T07:37:32.487Z	5ed0527e1fa659da	22	Normal	17
2017-11-11T07:37:32.701Z	DbBgeG7Q2q	2017-11-11T07:37:32.701Z	5ed0527e1fa659da	23	Fast	17
2017-11-11T10:54:30.415Z	XyntvEUS7e	2017-11-11T10:54:30.415Z	ff64f36fe20f131	10	Speedy	10
2017-11-11T10:54:35.780Z	p1EtOIHnG2	2017-11-11T10:54:35.780Z	ff64f36fe20f131	10	Speedy	10
2017-11-11T10:54:36.463Z	o7WQeHN1ZP	2017-11-11T10:54:36.463Z	ff64f36fe20f131	11	Normal	10
2017-11-11T10:54:37.080Z	u2s4tgVD7F	2017-11-11T10:54:37.080Z	ff64f36fe20f131	12	Fast	10
2017-11-11T12:08:57.434Z	PvcmXClxys	2017-11-11T12:08:57.434Z	ff64f36fe20f131	13	Speedy	11
2017-11-11T12:08:58.294Z	1skJBomS6F	2017-11-11T12:08:58.294Z	ff64f36fe20f131	14	Normal	11
2017-11-11T12:08:58.976Z	cxytKrAQyM	2017-11-11T12:08:58.976Z	ff64f36fe20f131	15	Fast	11
2017-11-11T16:44:45.806Z	zGaCs4SBCy	2017-11-11T16:44:45.806Z	be492f9e5222543e	1	Time-consuming	4
2017-11-11T16:44:45.998Z	eCWJlVSTXP	2017-11-11T16:44:45.998Z	be492f9e5222543e	2	Moderated	4
2017-11-11T16:58:48.937Z	FyaIgv6e9v	2017-11-11T16:58:48.937Z	be492f9e5222543e	3	Sheltered	4
2017-11-11T16:58:49.158Z	Zhi8ofC3M4	2017-11-11T16:58:49.158Z	be492f9e5222543e	4	Secure	4
2017-11-11T16:58:49.359Z	Er4T49JTfN	2017-11-11T16:58:49.359Z	be492f9e5222543e	5	Fast	4
2017-11-11T17:04:22.748Z	1zF1MlFtvA	2017-11-11T17:04:22.748Z	be492f9e5222543e	6	Sheltered	7
2017-11-11T17:04:22.938Z	ZHKcR8DReL	2017-11-11T17:04:22.938Z	be492f9e5222543e	7	Secure	7
2017-11-11T17:04:23.096Z	Rw0Il4DwWn	2017-11-11T17:04:23.096Z	be492f9e5222543e	8	Fast	7
2017-11-11T17:04:31.615Z	8zTjS4YLar	2017-11-11T17:04:31.615Z	be492f9e5222543e	9	Sheltered	8
2017-11-11T17:04:31.798Z	Hp3xsVgkNB	2017-11-11T17:04:31.798Z	be492f9e5222543e	10	Secure	8
2017-11-11T17:04:31.991Z	eNp3OnLsRo	2017-11-11T17:04:31.991Z	be492f9e5222543e	11	Fast	8
2017-11-11T19:17:22.752Z	otgTkH9MEG	2017-11-11T19:17:22.752Z	be492f9e5222543e	12	Average	9
2017-11-11T19:17:22.952Z	wuCVJswf5b	2017-11-11T19:17:22.952Z	be492f9e5222543e	13	Worthy	9
2017-11-11T19:17:23.150Z	2Vx7ZfALaJ	2017-11-11T19:17:23.150Z	be492f9e5222543e	14	windy	9
2017-11-12T05:11:57.844Z	BH9E0QDGFS	2017-11-12T05:11:57.844Z	77d5ef0502ed6625	5	Worthy	3
2017-11-12T05:11:58.021Z	uGhazUGsRR	2017-11-12T05:11:58.021Z	77d5ef0502ed6625	6	Moderated	3
2017-11-12T06:38:07.423Z	KE8CBRU9Q8	2017-11-12T06:38:07.423Z	77d5ef0502ed6625	7	Worthy	4
2017-11-12T06:38:07.611Z	DSJnyJ6v90	2017-11-12T06:38:07.611Z	77d5ef0502ed6625	8	Moderated	4
2017-11-12T07:07:58.501Z	ixt0HDBoFH	2017-11-12T07:07:58.501Z	77d5ef0502ed6625	9	Worthy	5
2017-11-12T07:07:58.701Z	SnQpleICqY	2017-11-12T07:07:58.701Z	77d5ef0502ed6625	10	Inspiring	5
2017-11-12T07:09:53.074Z	F1SUaXAqAr	2017-11-12T07:09:53.074Z	77d5ef0502ed6625	11	Worthy	6
2017-11-12T07:09:53.276Z	yurUXwh3Aa	2017-11-12T07:09:53.276Z	77d5ef0502ed6625	12	Inspiring	6
2017-11-12T11:53:23.263Z	Ay4ohlzIdB	2017-11-12T11:53:23.263Z	77d5ef0502ed6625	13	Fast	7
2017-11-12T11:56:35.417Z	KFejXNmloc	2017-11-12T11:56:35.417Z	8cb3b5184219991f	4	Speedy	3
2017-11-12T11:56:35.633Z	xzlMtRBKlD	2017-11-12T11:56:35.633Z	8cb3b5184219991f	5	Light	3
2017-11-12T11:56:35.810Z	x6AZg5Bs6q	2017-11-12T11:56:35.810Z	8cb3b5184219991f	6	Safe	3
2017-11-12T14:11:34.592Z	ZL9aLLriDQ	2017-11-12T14:11:34.592Z	1fce815e794a07c8	13	Efficient	5
2017-11-12T14:11:34.782Z	TeXznAAnHD	2017-11-12T14:11:34.782Z	1fce815e794a07c8	14	Worthy	5
2017-11-12T14:11:34.982Z	d560cZQoMq	2017-11-12T14:11:34.982Z	1fce815e794a07c8	15	Fast	5
2017-11-12T17:00:11.828Z	howw5UR5o4	2017-11-12T17:00:11.828Z	be492f9e5222543e	15	Speedy	10
2017-11-12T17:00:12.077Z	N5s7el4iGp	2017-11-12T17:00:12.077Z	be492f9e5222543e	16	Worthy	10
2017-11-13T07:03:42.324Z	B0iqmpbId6	2017-11-13T07:03:42.324Z	f10bdbbea0e46dd0	7	Efficient	4
2017-11-13T07:03:42.499Z	5N5GD2CwCu	2017-11-13T07:03:42.499Z	f10bdbbea0e46dd0	8	Normal	4
2017-11-13T07:03:42.670Z	HUU7o3u0q2	2017-11-13T07:03:42.670Z	f10bdbbea0e46dd0	9	Fast	4
2017-11-13T07:11:01.899Z	XndJfN3Ogm	2017-11-13T07:11:01.899Z	89549cb520eb71df	3	Moderated	14
2017-11-13T07:20:42.187Z	UKQ5AE4Uq9	2017-11-13T07:20:42.187Z	89549cb520eb71df	4	Moderated	15
2017-11-13T08:03:47.846Z	5hUEs7m7Ev	2017-11-13T08:03:47.846Z	8cb3b5184219991f	7	Efficient	7
2017-11-13T08:03:47.984Z	NB2RkMkrNJ	2017-11-13T08:03:47.984Z	8cb3b5184219991f	8	Light	7
2017-11-13T08:03:48.122Z	kI1sZcIogb	2017-11-13T08:03:48.122Z	8cb3b5184219991f	9	Fast	7
2017-11-13T08:06:25.452Z	PDOrbDDtDc	2017-11-13T08:06:25.452Z	3d52ad6645625475	5	Light	6
2017-11-13T08:06:32.884Z	PgMs41QCax	2017-11-13T08:06:32.884Z	3d52ad6645625475	6	Slow-moving	6
2017-11-13T08:21:10.677Z	Qd3N9U53je	2017-11-13T08:21:10.677Z	5ed0527e1fa659da	24	Disconnected	19
2017-11-13T08:21:12.812Z	fj39qu7jcx	2017-11-13T08:21:12.812Z	5ed0527e1fa659da	25	hilly	19
2017-11-13T08:21:12.983Z	F9YHWcDncn	2017-11-13T08:21:12.983Z	5ed0527e1fa659da	26	Moderated	19
2017-11-13T09:57:54.583Z	XefaKaRzTE	2017-11-13T09:57:54.583Z	c04a9ce450d85367	10	Average	7
2017-11-13T09:57:54.740Z	oXN9dC2jou	2017-11-13T09:57:54.740Z	c04a9ce450d85367	11	Time-consuming	7
2017-11-13T09:57:54.887Z	3XNjNUIsY3	2017-11-13T09:57:54.887Z	c04a9ce450d85367	12	Slow-moving	7
2017-11-13T10:06:47.817Z	Rk5UDLfqsq	2017-11-13T10:06:47.817Z	77d5ef0502ed6625	14	Fast	8
2017-11-13T10:06:50.176Z	DNLwF1f1AE	2017-11-13T10:06:50.176Z	77d5ef0502ed6625	14	Fast	8
2017-11-13T10:16:52.249Z	tvEoNsKf9E	2017-11-13T10:16:52.249Z	77d5ef0502ed6625	15	Fast	9
2017-11-13T10:16:56.421Z	EoHcSvFt5i	2017-11-13T10:16:56.421Z	77d5ef0502ed6625	15	Fast	9
2017-11-13T15:24:44.986Z	SMcqAaRhQj	2017-11-13T15:24:44.986Z	c04a9ce450d85367	13	Speedy	8
2017-11-13T15:24:45.194Z	03q2z9uKXt	2017-11-13T15:24:45.194Z	c04a9ce450d85367	14	Quick	8
2017-11-13T15:24:45.412Z	uA9xFsvCt0	2017-11-13T15:24:45.412Z	c04a9ce450d85367	15	Fast	8
2017-11-13T15:39:51.445Z	er94DKr4Dx	2017-11-13T15:39:51.445Z	f10bdbbea0e46dd0	10	Efficient	5
2017-11-13T15:39:51.792Z	BJqPJeyB46	2017-11-13T15:39:51.792Z	f10bdbbea0e46dd0	11	Normal	5
2017-11-13T15:39:52.027Z	CjyjJl6DOJ	2017-11-13T15:39:52.027Z	f10bdbbea0e46dd0	12	Fast	5
2017-11-13T15:59:45.174Z	sbTCfsj3ZB	2017-11-13T15:59:45.174Z	f10bdbbea0e46dd0	13	Efficient	8
2017-11-13T15:59:45.342Z	AqYEJaE2Hy	2017-11-13T15:59:45.342Z	f10bdbbea0e46dd0	14	Quick	8
2017-11-13T15:59:45.518Z	LI5pL1alhc	2017-11-13T15:59:45.518Z	f10bdbbea0e46dd0	15	Dull	8
2017-11-13T17:32:46.010Z	gilFVvWiXc	2017-11-13T17:32:46.010Z	5ed0527e1fa659da	27	Disconnected	20
2017-11-13T17:32:46.293Z	S0OsjmdHOI	2017-11-13T17:32:46.293Z	5ed0527e1fa659da	28	Risky	20
2017-11-13T17:32:46.453Z	OMqA121eGE	2017-11-13T17:32:46.453Z	5ed0527e1fa659da	29	Inspiring	20
2017-11-13T19:13:27.511Z	GFg5lrqSnC	2017-11-13T19:13:27.511Z	5ed0527e1fa659da	30	Quick	21
2017-11-13T19:13:27.712Z	kkwGOaBPT6	2017-11-13T19:13:27.712Z	5ed0527e1fa659da	31	light	21
2017-11-13T20:25:50.036Z	C4BI0sH69V	2017-11-13T20:25:50.036Z	5d6f5f62dda6cfde	3	Secure	6
2017-11-13T20:25:50.263Z	1HTLe9CKPa	2017-11-13T20:25:50.263Z	5d6f5f62dda6cfde	4	Fast	6
2017-11-14T07:00:52.888Z	coxAg3r2Yw	2017-11-14T07:00:52.888Z	1fce815e794a07c8	16	Efficient	7
2017-11-14T07:00:53.259Z	nMFsHF2WU4	2017-11-14T07:00:53.259Z	1fce815e794a07c8	17	Normal	7
2017-11-14T07:00:53.439Z	Re1GbZTLT1	2017-11-14T07:00:53.439Z	1fce815e794a07c8	18	Moderated	7
2017-11-14T07:56:03.147Z	3HcP6zdkHS	2017-11-14T07:56:03.147Z	3d52ad6645625475	7	Light	7
2017-11-14T07:56:04.163Z	V6E62YsyVL	2017-11-14T07:56:04.163Z	3d52ad6645625475	8	Slow-moving	7
2017-11-14T09:55:21.904Z	fPGIKb6XlV	2017-11-14T09:55:21.904Z	c04a9ce450d85367	16	Enough	9
2017-11-14T09:55:22.089Z	bOtncy0K9J	2017-11-14T09:55:22.089Z	c04a9ce450d85367	17	Risky	9
2017-11-14T09:55:22.293Z	4EqJADI65n	2017-11-14T09:55:22.293Z	c04a9ce450d85367	18	Dull	9
2017-11-14T13:47:56.372Z	qC4PJx6kWV	2017-11-14T13:47:56.372Z	89549cb520eb71df	5	Moderated	16
2017-11-14T15:02:40.899Z	ZN6CvBRPjM	2017-11-14T15:02:40.899Z	1fce815e794a07c8	19	Efficient	8
2017-11-14T15:02:41.099Z	ztrYjCsDDR	2017-11-14T15:02:41.099Z	1fce815e794a07c8	20	Quick	8
2017-11-14T15:02:41.289Z	yoqKePTr7h	2017-11-14T15:02:41.289Z	1fce815e794a07c8	21	Relaxed	8
2017-11-14T15:06:00.248Z	0ew3gvjeGy	2017-11-14T15:06:00.248Z	1fce815e794a07c8	22	Efficient	9
2017-11-14T15:06:00.428Z	r0v8nFKXcA	2017-11-14T15:06:00.428Z	1fce815e794a07c8	23	Quick	9
2017-11-14T15:06:00.628Z	H5krStrllG	2017-11-14T15:06:00.628Z	1fce815e794a07c8	24	Relaxed	9
2017-11-15T07:41:34.893Z	UuEz3NWJnj	2017-11-15T07:41:34.893Z	f10bdbbea0e46dd0	16	Brake-intensive	11
2017-11-15T07:41:35.076Z	BYJa80HMUu	2017-11-15T07:41:35.076Z	f10bdbbea0e46dd0	17	Crowded	11
2017-11-15T07:41:35.293Z	MCPOYxB35M	2017-11-15T07:41:35.293Z	f10bdbbea0e46dd0	18	Slow-moving	11
2017-11-15T10:07:44.334Z	PCXP1Kz0QZ	2017-11-15T10:07:44.334Z	be492f9e5222543e	17	Sheltered	11
2017-11-15T10:07:44.525Z	AORfHDb9sm	2017-11-15T10:07:44.525Z	be492f9e5222543e	18	Worthy	11
2017-11-15T10:07:44.709Z	UjLf07Fiar	2017-11-15T10:07:44.709Z	be492f9e5222543e	19	Moderated	11
2017-11-15T12:38:52.152Z	ZG1pOtBEmY	2017-11-15T12:38:52.152Z	fd1f1dc85e0d1b8b	1	Efficient	1
2017-11-15T12:38:52.364Z	iaXYYHM37u	2017-11-15T12:38:52.364Z	fd1f1dc85e0d1b8b	2	Secure	1
2017-11-15T12:38:52.594Z	CGzGb8sEKk	2017-11-15T12:38:52.594Z	fd1f1dc85e0d1b8b	3	Moderated	1
2017-11-15T16:28:08.356Z	z6eu2JwYrc	2017-11-15T16:28:08.356Z	89549cb520eb71df	6	Fast	19
2017-11-16T11:11:10.461Z	UoRgFliugD	2017-11-16T11:11:10.461Z	ff64f36fe20f131	16	Speedy	13
2017-11-16T11:11:12.441Z	AiCFnk2zuk	2017-11-16T11:11:12.441Z	ff64f36fe20f131	17	Quick	13
2017-11-16T11:11:14.037Z	8zduK1zrBM	2017-11-16T11:11:14.037Z	ff64f36fe20f131	18	Fast	13
2017-11-16T11:57:28.682Z	4cw8nc55xB	2017-11-16T11:57:28.682Z	be492f9e5222543e	20	Fast	12
2017-11-16T12:06:56.661Z	pHJYGwxa9I	2017-11-16T12:06:56.661Z	be492f9e5222543e	21	pleasant	13
2017-11-16T12:06:56.894Z	cIe5gD3XeS	2017-11-16T12:06:56.894Z	be492f9e5222543e	22	Worthy	13
2017-11-16T12:06:57.069Z	DuqJb5CAeQ	2017-11-16T12:06:57.069Z	be492f9e5222543e	23	Fast	13
2017-11-16T13:32:28.192Z	XHmokrU9TX	2017-11-16T13:32:28.192Z	5ed0527e1fa659da	32	Inspiring	22
2017-11-16T14:03:13.653Z	8RbfL5DuSa	2017-11-16T14:03:13.653Z	ff64f36fe20f131	19	Efficient	15
2017-11-16T14:03:14.164Z	4SfIvaJMiF	2017-11-16T14:03:14.164Z	ff64f36fe20f131	20	Quick	15
2017-11-16T14:03:14.813Z	cIl2tDPie9	2017-11-16T14:03:14.813Z	ff64f36fe20f131	21	Fast	15
2017-11-16T15:22:37.073Z	1NJiMxoox3	2017-11-16T15:22:37.073Z	be492f9e5222543e	24	Worthy	14
2017-11-16T15:22:37.263Z	anlgCuc8Q0	2017-11-16T15:22:37.263Z	be492f9e5222543e	25	Fast	14
2017-11-17T07:46:25.274Z	pb1se9jXYh	2017-11-17T07:46:25.274Z	77d5ef0502ed6625	16	Normal	9
2017-11-17T07:46:35.853Z	KvnpZtKUz2	2017-11-17T07:46:35.853Z	77d5ef0502ed6625	17	Moderated	9
2017-11-17T13:35:47.321Z	PjwFQdo3wN	2017-11-17T13:35:47.321Z	f10bdbbea0e46dd0	19	Brake-intensive	12
2017-11-17T13:35:47.542Z	tAlbViVNDB	2017-11-17T13:35:47.542Z	f10bdbbea0e46dd0	20	Crowded	12
2017-11-17T13:35:47.773Z	NW2dlNexv7	2017-11-17T13:35:47.773Z	f10bdbbea0e46dd0	21	Slow-moving	12
2017-11-17T13:48:21.394Z	2sqGiyXnCX	2017-11-17T13:48:21.394Z	f10bdbbea0e46dd0	22	Brake-intensive	12
2017-11-17T13:48:21.566Z	hcMFJBd5tA	2017-11-17T13:48:21.566Z	f10bdbbea0e46dd0	23	Crowded	12
2017-11-17T13:48:21.752Z	OKnsq7JIpO	2017-11-17T13:48:21.752Z	f10bdbbea0e46dd0	24	Slow-moving	12
2017-11-17T18:16:17.179Z	RUQuRsKyiW	2017-11-17T18:16:17.179Z	5d6f5f62dda6cfde	5	Fast	11
2017-11-18T08:46:30.464Z	QOxwLepBCT	2017-11-18T08:46:30.464Z	77d5ef0502ed6625	18	Normal	10
2017-11-18T08:46:30.705Z	QdSA5Ak8u5	2017-11-18T08:46:30.705Z	77d5ef0502ed6625	19	Moderated	10
2017-11-18T08:49:57.407Z	GJza1W7yXH	2017-11-18T08:49:57.407Z	77d5ef0502ed6625	20	Dangerous	10
2017-11-18T08:50:00.452Z	hKn9JtjGKM	2017-11-18T08:50:00.452Z	77d5ef0502ed6625	21	Safe	10
2017-11-18T08:57:41.704Z	bcVHvYExOY	2017-11-18T08:57:41.704Z	77d5ef0502ed6625	22	Safe	10
2017-11-18T08:58:41.999Z	lnIqu7n0ou	2017-11-18T08:58:41.999Z	77d5ef0502ed6625	23	Relaxed	10
2017-11-18T11:14:05.214Z	Xk2uyGQfMq	2017-11-18T11:14:05.214Z	77d5ef0502ed6625	24	Safe	10
2017-11-19T09:22:23.929Z	8Qut4nrtb5	2017-11-19T09:22:23.929Z	77d5ef0502ed6625	25	Normal	10
2017-11-19T09:22:25.833Z	gNnG3wXzYR	2017-11-19T09:22:25.833Z	77d5ef0502ed6625	25	Normal	10
