"_created_at"	_id	_updated_at	device	end_latitude	end_longitude	start_point.0	start_point.1	trip_count	trip_start	trip_stop
2017-11-12T17:00:11.596Z	m1JqGCFxGv	2017-11-12T17:00:11.596Z	be492f9e5222543e	0	0	14.443399429321289	35.91646957397461	10	2017-11-12T16:30:18.378Z	2017-11-12T17:01:17.306Z
2017-11-12T17:09:28.593Z	lw6qLTyvhx	2017-11-12T17:09:28.593Z	1fce815e794a07c8	-999	-999	0	0	6	2017-11-12T17:10:28.813Z	2017-11-12T17:10:34.082Z
2017-11-12T20:41:01.533Z	wyrrYU6OAx	2017-11-12T20:41:01.533Z	11adcf0f63a00175	-999	-999	-0.03712870180606842	39.98556900024414	33	2017-11-12T20:41:46.352Z	2017-11-12T20:42:03.741Z
2017-11-13T07:03:42.133Z	RGCuNgEnBO	2017-11-13T07:03:42.133Z	f10bdbbea0e46dd0	0	0	14.4840087890625	35.90060806274414	4	2017-11-13T06:37:27.415Z	2017-11-13T07:04:21.226Z
2017-11-13T07:11:01.697Z	dQz8DuYEkU	2017-11-13T07:11:01.697Z	89549cb520eb71df	-999	-999	14.4783353805542	35.8931884765625	14	2017-11-13T06:48:00.728Z	2017-11-13T07:12:35.226Z
2017-11-13T07:20:41.995Z	rPkn1YbCgE	2017-11-13T07:20:41.995Z	89549cb520eb71df	0	0	14.4783353805542	35.8931884765625	15	2017-11-13T07:13:16.731Z	2017-11-13T07:22:29.050Z
2017-11-13T07:31:31.928Z	VDu5GhAmGy	2017-11-13T07:31:31.928Z	f0304bf6db9bacfb	0	0	0	0	16	2017-11-13T06:47:04.282Z	2017-11-13T07:39:20.991Z
2017-11-13T08:02:04.559Z	5ZVZ9FZIYR	2017-11-13T08:02:04.559Z	8cb3b5184219991f	35.9095	14.472852	14.472851753234863	35.90950012207031	6	2017-11-13T06:05:39.267Z	2017-11-13T06:19:42.063Z
2017-11-13T08:03:47.656Z	KiepfJp8lG	2017-11-13T08:03:47.656Z	8cb3b5184219991f	0	0	14.476879119873047	35.90970230102539	7	2017-11-13T07:53:14.726Z	2017-11-13T08:03:34.365Z
2017-11-13T08:06:24.627Z	bWylWIozs2	2017-11-13T08:06:24.627Z	3d52ad6645625475	35.888638	14.494516	14.490238189697266	35.888710021972656	6	2017-11-13T07:58:12.371Z	2017-11-13T08:07:22.026Z
2017-11-13T08:21:08.652Z	UWt4t88JFS	2017-11-13T08:21:08.652Z	5ed0527e1fa659da	0	0	14.494702339172363	35.89590072631836	19	2017-11-13T07:58:35.416Z	2017-11-13T08:21:59.923Z
2017-11-13T09:57:54.275Z	AbFWW2FNzB	2017-11-13T09:57:54.275Z	c04a9ce450d85367	0	0	0	0	7	2017-11-13T09:39:09.848Z	2017-11-13T09:58:20.007Z
2017-11-13T10:06:47.621Z	38YoA9NRAL	2017-11-13T10:06:47.621Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	8	2017-11-12T19:52:49.804Z	2017-11-13T10:06:54.129Z
2017-11-13T10:16:39.818Z	P0HWBeiQ7P	2017-11-13T10:16:39.818Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	9	2017-11-13T10:09:41.991Z	2017-11-13T10:09:52.208Z
2017-11-13T10:16:52.037Z	X3Eel49NLc	2017-11-13T10:16:52.037Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	9	2017-11-13T10:09:41.991Z	2017-11-13T10:09:52.208Z
2017-11-13T15:24:44.756Z	KMCekgkTkp	2017-11-13T15:24:44.756Z	c04a9ce450d85367	35.909332	14.50163	0	0	8	2017-11-13T15:09:32.131Z	2017-11-13T15:25:13.168Z
2017-11-13T15:39:50.722Z	K2VNeH2DxV	2017-11-13T15:39:50.722Z	f10bdbbea0e46dd0	0	0	14.4840087890625	35.90060806274414	5	2017-11-13T12:28:21.974Z	2017-11-13T15:40:44.995Z
2017-11-13T15:40:02.163Z	CznEAMxBGI	2017-11-13T15:40:02.163Z	f10bdbbea0e46dd0	-999	-999	14.4840087890625	35.90060806274414	6	2017-11-13T15:40:56.617Z	2017-11-13T15:41:00.523Z
2017-11-13T15:56:53.978Z	dcW2eoC2nS	2017-11-13T15:56:53.978Z	f10bdbbea0e46dd0	0	0	14.4840087890625	35.90060806274414	7	2017-11-13T15:49:09.021Z	2017-11-13T15:49:15.211Z
2017-11-13T15:59:44.940Z	4vDxkTEDnT	2017-11-13T15:59:44.940Z	f10bdbbea0e46dd0	0	0	14.4840087890625	35.90060806274414	8	2017-11-13T15:49:18.076Z	2017-11-13T15:58:31.712Z
2017-11-13T16:37:04.626Z	2gK1GIm8Jl	2017-11-13T16:37:04.626Z	8cb3b5184219991f	-999	-999	14.481945037841797	35.90198516845703	8	2017-11-13T15:39:05.803Z	2017-11-13T16:38:13.062Z
2017-11-13T17:32:42.516Z	EUUfQ8SYWV	2017-11-13T17:32:42.516Z	5ed0527e1fa659da	0	0	14.485749244689941	35.90175247192383	20	2017-11-13T17:30:28.218Z	2017-11-13T17:32:02.295Z
2017-11-13T19:13:27.284Z	u3RqoCwGC9	2017-11-13T19:13:27.284Z	5ed0527e1fa659da	35.91321	14.506927	14.485749244689941	35.90175247192383	21	2017-11-13T18:58:11.879Z	2017-11-13T19:14:25.720Z
2017-11-13T20:25:44.978Z	noue8B1cys	2017-11-13T20:25:44.978Z	5d6f5f62dda6cfde	0	0	14.484042167663574	35.90056228637695	5	2017-11-13T06:45:38.988Z	2017-11-13T07:02:51.881Z
2017-11-13T20:25:49.796Z	FBeFMXT5ev	2017-11-13T20:25:49.796Z	5d6f5f62dda6cfde	0	0	14.484042167663574	35.90056228637695	6	2017-11-13T09:17:52.998Z	2017-11-13T09:24:52.079Z
2017-11-13T20:26:43.820Z	LWeofA2Woa	2017-11-13T20:26:43.820Z	5d6f5f62dda6cfde	0	0	14.484042167663574	35.90056228637695	7	2017-11-13T18:30:40.142Z	2017-11-13T18:58:11.763Z
2017-11-13T20:28:15.451Z	a69CIpl075	2017-11-13T20:28:15.451Z	5d6f5f62dda6cfde	-999	-999	14.484042167663574	35.90056228637695	6	2017-11-13T20:27:10.338Z	2017-11-13T20:30:30.552Z
2017-11-14T07:00:52.542Z	8mZZ4WsAPK	2017-11-14T07:00:52.542Z	1fce815e794a07c8	0	0	0	0	7	2017-11-14T06:45:44.384Z	2017-11-14T07:01:58.230Z
2017-11-14T07:56:02.388Z	lxu5FvUA4l	2017-11-14T07:56:02.388Z	3d52ad6645625475	0	0	14.490238189697266	35.888710021972656	7	2017-11-14T07:45:42.241Z	2017-11-14T07:56:58.022Z
2017-11-14T09:55:21.690Z	K6CZ08Fows	2017-11-14T09:55:21.690Z	c04a9ce450d85367	0	0	0	0	9	2017-11-14T09:35:07.847Z	2017-11-14T09:55:38.310Z
2017-11-14T13:40:18.024Z	uaytN8XsYq	2017-11-14T13:40:18.024Z	f10bdbbea0e46dd0	-999	-999	14.4840087890625	35.90060806274414	9	2017-11-14T07:09:41.679Z	2017-11-14T13:41:26.886Z
2017-11-14T13:47:56.069Z	XJ2DdlQzYX	2017-11-14T13:47:56.069Z	89549cb520eb71df	35.89582	14.456409	14.4783353805542	35.8931884765625	16	2017-11-14T13:30:58.505Z	2017-11-14T13:49:39.157Z
2017-11-14T14:09:25.161Z	hjg96AxMUG	2017-11-14T14:09:25.161Z	89549cb520eb71df	0	0	14.4783353805542	35.8931884765625	17	2017-11-14T14:11:11.765Z	2017-11-14T14:11:15.103Z
2017-11-14T14:26:15.675Z	6tMt4A8DrM	2017-11-14T14:26:15.675Z	f10bdbbea0e46dd0	0	0	14.4840087890625	35.90060806274414	10	2017-11-14T13:41:27.847Z	2017-11-14T14:27:13.649Z
2017-11-14T15:02:40.144Z	TGjdtfPCkM	2017-11-14T15:02:40.144Z	1fce815e794a07c8	0	0	14.51064682006836	35.90711975097656	8	2017-11-14T14:50:47.691Z	2017-11-14T15:03:48.700Z
2017-11-14T15:06:00.036Z	mZc8rQR4iQ	2017-11-14T15:06:00.036Z	1fce815e794a07c8	0	0	14.51064682006836	35.90711975097656	9	2017-11-14T15:07:00.447Z	2017-11-14T15:07:05.281Z
2017-11-14T21:04:12.833Z	4y2h3kI8GN	2017-11-14T21:04:12.833Z	1fce815e794a07c8	-999	-999	14.51064682006836	35.90711975097656	10	2017-11-14T21:03:46.953Z	2017-11-14T21:05:08.665Z
2017-11-15T07:07:01.851Z	8eZETRFhjv	2017-11-15T07:07:01.851Z	89549cb520eb71df	0	0	14.4783353805542	35.8931884765625	18	2017-11-15T06:42:34.688Z	2017-11-15T07:08:52.833Z
2017-11-15T07:41:34.661Z	zYDvfWBPAN	2017-11-15T07:41:34.661Z	f10bdbbea0e46dd0	0	0	14.4840087890625	35.90060806274414	11	2017-11-15T07:08:07.735Z	2017-11-15T07:42:03.138Z
2017-11-15T10:07:44.126Z	wU32wGAHv3	2017-11-15T10:07:44.126Z	be492f9e5222543e	0	0	14.443475723266602	35.916656494140625	11	2017-11-13T20:00:39.102Z	2017-11-15T10:05:03.317Z
2017-11-15T12:38:51.875Z	wBo6VA3mLb	2017-11-15T12:38:51.875Z	fd1f1dc85e0d1b8b	0	0	0	0	1	2017-11-15T12:23:17.498Z	2017-11-15T12:24:46.263Z
2017-11-15T12:40:59.742Z	aoEpg2IEaj	2017-11-15T12:40:59.742Z	fd1f1dc85e0d1b8b	-999	-999	0	0	2	2017-11-15T12:39:57.119Z	2017-11-15T12:42:01.474Z
2017-11-15T13:23:19.143Z	jSMRJudI01	2017-11-15T13:23:19.143Z	ff64f36fe20f131	0	0	14.469008445739746	35.90842056274414	12	2017-11-11T12:10:07.879Z	2017-11-11T21:45:11.381Z
2017-11-15T16:28:08.121Z	QTGUZjkF6I	2017-11-15T16:28:08.121Z	89549cb520eb71df	35.89646	14.476432	14.4783353805542	35.8931884765625	19	2017-11-15T16:06:58.356Z	2017-11-15T16:28:33.269Z
2017-11-15T17:55:11.031Z	MyDkt40wFz	2017-11-15T17:55:11.031Z	b265733ea53b6e07	0	0	-0.045179639011621475	39.9794921875	6	2017-11-13T09:47:03.781Z	2017-11-13T10:03:49.328Z
2017-11-15T17:55:17.472Z	oFE77Af3VY	2017-11-15T17:55:17.472Z	b265733ea53b6e07	0	0	-0.045179639011621475	39.9794921875	7	2017-11-13T14:45:07.528Z	2017-11-13T14:48:52.056Z
2017-11-15T18:28:33.212Z	k0ZWBo73FM	2017-11-15T18:28:33.212Z	1fce815e794a07c8	-999	-999	14.491923332214355	35.91737747192383	11	2017-11-15T18:27:47.220Z	2017-11-15T18:27:50.811Z
2017-11-15T19:36:55.083Z	8IzD8Z5izv	2017-11-15T19:36:55.083Z	b265733ea53b6e07	39.986553	-0.0368469	-0.045179639011621475	39.9794921875	8	2017-11-15T17:56:10.445Z	2017-11-15T19:38:00.531Z
2017-11-16T11:11:09.337Z	XeIRHQyu2m	2017-11-16T11:11:09.337Z	ff64f36fe20f131	35.895092	14.49065	14.469008445739746	35.90842056274414	13	2017-11-15T13:24:34.040Z	2017-11-15T13:38:02.920Z
2017-11-16T11:20:20.604Z	eBfYiytziF	2017-11-16T11:20:20.604Z	f0304bf6db9bacfb	-999	-999	0	0	17	2017-11-13T12:21:30.225Z	2017-11-13T14:51:04.263Z
2017-11-16T11:20:43.579Z	JZ1x5m2Ytd	2017-11-16T11:20:43.579Z	f0304bf6db9bacfb	-999	-999	0	0	18	2017-11-13T12:21:30.225Z	2017-11-16T11:28:26.342Z
2017-11-16T11:57:28.490Z	ngHievAmsW	2017-11-16T11:57:28.490Z	be492f9e5222543e	-999	-999	14.443475723266602	35.916656494140625	12	2017-11-16T11:51:08.443Z	2017-11-16T11:51:12.232Z
2017-11-16T12:06:56.454Z	CIhdZYoizz	2017-11-16T12:06:56.454Z	be492f9e5222543e	0	0	14.443475723266602	35.916656494140625	13	2017-11-16T12:07:36.475Z	2017-11-16T12:08:11.192Z
2017-11-16T13:20:41.515Z	FyKN0UAlFp	2017-11-16T13:20:41.515Z	ff64f36fe20f131	0	0	14.469008445739746	35.90842056274414	13	2017-11-16T11:11:25.874Z	2017-11-16T11:39:45.735Z
2017-11-16T13:32:23.165Z	4ds7TfJwZ2	2017-11-16T13:32:23.165Z	5ed0527e1fa659da	-999	-999	14.485749244689941	35.90175247192383	22	2017-11-16T13:32:21.427Z	2017-11-16T13:32:40.643Z
2017-11-16T13:36:39.474Z	FXTpLEz4Nv	2017-11-16T13:36:39.474Z	5ed0527e1fa659da	-999	-999	14.485749244689941	35.90175247192383	23	2017-11-16T13:36:45.937Z	2017-11-16T13:37:53.171Z
2017-11-16T13:59:12.078Z	SrzPnz7jzh	2017-11-16T13:59:12.078Z	ff64f36fe20f131	0	0	14.469008445739746	35.90842056274414	14	2017-11-16T13:22:00.954Z	2017-11-16T14:00:28.358Z
2017-11-16T14:03:13.114Z	MQ80pJQ1Zw	2017-11-16T14:03:13.114Z	ff64f36fe20f131	0	0	14.4815673828125	35.906349182128906	15	2017-11-16T14:00:37.496Z	2017-11-16T14:04:30.262Z
2017-11-16T14:17:14.076Z	3Bkc4MHDzD	2017-11-16T14:17:14.076Z	ff64f36fe20f131	35.902184	14.48191	14.4815673828125	35.906349182128906	16	2017-11-16T14:04:34.231Z	2017-11-16T14:18:19.335Z
2017-11-16T15:22:36.862Z	Lg7FQIBE6s	2017-11-16T15:22:36.862Z	be492f9e5222543e	0	0	14.443475723266602	35.916656494140625	14	2017-11-16T15:23:19.915Z	2017-11-16T15:23:51.977Z
2017-11-17T04:08:31.183Z	LOvitXvqg2	2017-11-17T04:08:31.183Z	be492f9e5222543e	-999	-999	14.443475723266602	35.916656494140625	15	2017-11-17T04:08:20.490Z	2017-11-17T04:09:08.900Z
2017-11-17T07:36:23.858Z	TYDAI32ii6	2017-11-17T07:36:23.858Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	8	2017-11-17T07:13:26.981Z	2017-11-17T07:35:39.717Z
2017-11-17T07:46:25.085Z	N5WSxSocrc	2017-11-17T07:46:25.085Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	9	2017-11-13T10:09:59.981Z	2017-11-13T10:52:34.727Z
2017-11-17T11:57:48.797Z	SjItRoqdcq	2017-11-17T11:57:48.797Z	fd1f1dc85e0d1b8b	0	0	0	0	3	2017-11-17T11:18:57.501Z	2017-11-17T11:51:52.785Z
2017-11-17T12:23:50.579Z	qq2HH7Xlxs	2017-11-17T12:23:50.579Z	b9fb432cd25e49d5	40.08292	0.1383867	0.14577670395374298	40.092559814453125	15	2017-11-17T10:36:50.171Z	2017-11-17T12:25:04.768Z
2017-11-17T12:37:10.874Z	5IJorzosOn	2017-11-17T12:37:10.874Z	8cb3b5184219991f	0	0	14.481945037841797	35.90198516845703	9	2017-11-15T10:16:37.063Z	2017-11-16T09:37:12.569Z
2017-11-17T12:41:27.152Z	xF0lIDgG8W	2017-11-17T12:41:27.152Z	8cb3b5184219991f	-999	-999	14.481945037841797	35.90198516845703	9	2017-11-17T12:38:18.800Z	2017-11-17T12:39:02.817Z
2017-11-17T12:44:05.693Z	qavC6CUROB	2017-11-17T12:44:05.693Z	8cb3b5184219991f	-999	-999	14.481945037841797	35.90198516845703	10	2017-11-17T12:43:30.866Z	2017-11-17T12:45:17.885Z
2017-11-17T12:50:01.169Z	II3I18rq3y	2017-11-17T12:50:01.169Z	8cb3b5184219991f	-999	-999	14.481945037841797	35.90198516845703	11	2017-11-17T12:45:39.962Z	2017-11-17T12:47:27.712Z
2017-11-17T13:35:47.097Z	awPdEofR6Y	2017-11-17T13:35:47.097Z	f10bdbbea0e46dd0	0	0	14.4840087890625	35.90060806274414	12	2017-11-15T13:18:42.003Z	2017-11-15T14:11:55.369Z
2017-11-17T13:48:21.187Z	wFFbMc7ENX	2017-11-17T13:48:21.187Z	f10bdbbea0e46dd0	0	0	14.4840087890625	35.90060806274414	12	2017-11-16T07:07:56.138Z	2017-11-16T07:45:07.950Z
2017-11-17T17:58:07.574Z	cDi440F9Be	2017-11-17T17:58:07.574Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	9	2017-11-17T16:46:37.261Z	2017-11-17T17:07:27.064Z
2017-11-17T17:58:30.543Z	4my2fGFOb5	2017-11-17T17:58:30.543Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	10	2017-11-17T17:45:19.530Z	2017-11-17T17:53:02.379Z
2017-11-17T18:16:16.798Z	GexTMiZFxT	2017-11-17T18:16:16.798Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	11	2017-11-17T18:17:25.249Z	2017-11-17T18:17:31.236Z
2017-11-17T21:17:30.519Z	tbv6D3M0bq	2017-11-17T21:17:30.519Z	b265733ea53b6e07	0	0	-0.045179639011621475	39.9794921875	9	2017-11-15T20:00:36.641Z	2017-11-15T20:07:24.530Z
2017-11-17T21:42:48.173Z	5Lcnrmm4sj	2017-11-17T21:42:48.173Z	b265733ea53b6e07	-999	-999	-0.045179639011621475	39.9794921875	10	2017-11-17T21:18:44.366Z	2017-11-17T21:44:02.587Z
2017-11-18T08:46:30.191Z	ewQCriiPyL	2017-11-18T08:46:30.191Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	10	2017-11-13T11:00:01.283Z	2017-11-13T11:26:36.385Z
2017-11-18T08:49:57.074Z	gCksOg0DAU	2017-11-18T08:49:57.074Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	10	2017-11-13T14:12:48.630Z	2017-11-13T14:50:49.266Z
2017-11-18T08:50:00.133Z	bwvpWuLHcY	2017-11-18T08:50:00.133Z	77d5ef0502ed6625	-999	-999	14.48406982421875	35.900550842285156	10	2017-11-13T14:50:59.361Z	2017-11-15T12:31:35.913Z
2017-11-18T08:57:41.444Z	vORH3wcZrB	2017-11-18T08:57:41.444Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	10	2017-11-15T12:31:38.693Z	2017-11-15T13:27:34.812Z
2017-11-18T08:58:41.710Z	1XkqZ5iWyn	2017-11-18T08:58:41.710Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	10	2017-11-15T15:03:33.664Z	2017-11-15T16:34:24.186Z
2017-11-18T11:14:02.007Z	lVUz6wIGBZ	2017-11-18T11:14:02.007Z	77d5ef0502ed6625	0	0	14.48406982421875	35.900550842285156	10	2017-11-16T06:21:09.259Z	2017-11-16T07:02:13.744Z
2017-11-18T11:16:50.575Z	zBSA73WoQU	2017-11-18T11:16:50.575Z	b9fb432cd25e49d5	40.083103	0.137945	0.14577670395374298	40.092559814453125	16	2017-11-18T09:06:28.342Z	2017-11-18T11:16:47.281Z
2017-11-18T16:57:32.858Z	BjdbCd3k4R	2017-11-18T16:57:32.858Z	b6cbbd64503e2ffa	0	0	0	0	1	2017-11-18T16:02:05.783Z	2017-11-18T16:57:31.944Z
2017-11-19T09:22:23.716Z	FIIMsIMAdl	2017-11-19T09:22:23.716Z	77d5ef0502ed6625	-999	-999	14.48406982421875	35.900550842285156	10	2017-11-16T09:57:06.317Z	2017-11-16T16:07:43.499Z
2017-11-19T13:03:42.533Z	Gb7PIT3W1P	2017-11-19T13:03:42.533Z	b265733ea53b6e07	0	0	-0.045179639011621475	39.9794921875	11	2017-11-19T11:49:40.148Z	2017-11-19T12:10:37.059Z
2017-11-19T13:17:49.157Z	DHFdmkbS4w	2017-11-19T13:17:49.157Z	b265733ea53b6e07	-999	-999	-0.045179639011621475	39.9794921875	12	2017-11-19T13:03:21.879Z	2017-11-19T13:17:50.790Z
2017-11-19T16:23:35.639Z	VFWqkcmhmP	2017-11-19T16:23:35.639Z	37132b759d08a2c5	35.9186	14.445787	14.44578742980957	35.91859817504883	1	2017-11-19T16:21:29.984Z	2017-11-19T16:23:34.679Z
2017-11-20T08:36:07.255Z	d7yPcyL09Q	2017-11-20T08:36:07.255Z	2dd51dad67db44fe	35.875217	14.4699745	14.469974517822266	35.87521743774414	3	2017-11-20T08:08:24.954Z	2017-11-20T08:36:01.752Z
2017-11-20T08:43:43.895Z	Hy93bL2Vld	2017-11-20T08:43:43.895Z	1fce815e794a07c8	0	0	14.49191951751709	35.917301177978516	12	2017-11-20T07:46:55.530Z	2017-11-20T08:43:39.964Z
2017-11-20T10:16:23.926Z	jo3zeVmoSJ	2017-11-20T10:16:23.926Z	b9fb432cd25e49d5	40.083054	0.1381017	0.14577670395374298	40.092559814453125	17	2017-11-20T08:17:46.091Z	2017-11-20T10:16:24.513Z
2017-11-20T11:26:15.742Z	CP9CVsj76x	2017-11-20T11:26:15.742Z	b9fb432cd25e49d5	-999	-999	0.1463232934474945	40.09249496459961	18	2017-11-20T11:24:32.922Z	2017-11-20T11:26:10.789Z
2017-11-20T13:01:15.508Z	n8D3Cg4Uyp	2017-11-20T13:01:15.508Z	b265733ea53b6e07	0	0	-0.045179639011621475	39.9794921875	13	2017-11-19T17:38:00.249Z	2017-11-19T17:48:39.367Z
2017-11-20T13:01:32.749Z	FhDKfka5nJ	2017-11-20T13:01:32.749Z	b265733ea53b6e07	39.993847	-0.0738154	-0.07381539791822433	39.99384689331055	13	2017-11-20T13:01:17.658Z	2017-11-20T13:01:37.370Z
2017-11-20T15:24:01.349Z	o6uneYa6JR	2017-11-20T15:24:01.349Z	b265733ea53b6e07	-999	-999	-0.07381539791822433	39.99384689331055	14	2017-11-20T15:24:03.347Z	2017-11-20T15:24:06.631Z
2017-11-20T16:51:10.407Z	xxXx2geoT6	2017-11-20T16:51:10.407Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	12	2017-11-20T06:41:10.901Z	2017-11-20T07:18:19.392Z
2017-11-20T17:17:56.670Z	MHU4JKpdXE	2017-11-20T17:17:56.670Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	13	2017-11-20T16:52:52.839Z	2017-11-20T17:19:04.867Z
2017-11-20T18:18:38.785Z	5qCxwWPIb8	2017-11-20T18:18:38.785Z	1fce815e794a07c8	0	0	14.49191951751709	35.917301177978516	13	2017-11-20T17:33:25.854Z	2017-11-20T18:17:54.261Z
2017-11-20T18:33:47.411Z	snvg93BJhU	2017-11-20T18:33:47.411Z	5ed0527e1fa659da	0	0	14.485749244689941	35.90175247192383	24	2017-11-20T18:27:47.821Z	2017-11-20T18:33:44.565Z
2017-11-20T18:43:20.743Z	EVIUnO67yO	2017-11-20T18:43:20.743Z	2dd51dad67db44fe	0	0	14.469974517822266	35.87521743774414	4	2017-11-20T18:25:58.538Z	2017-11-20T18:43:25.453Z
2017-11-20T18:48:12.308Z	aWqtQ6kAGl	2017-11-20T18:48:12.308Z	b9fb432cd25e49d5	-999	-999	-0.0558479018509388	39.97239685058594	19	2017-11-20T18:44:37.991Z	2017-11-20T18:44:42.860Z
2017-11-20T19:09:08.958Z	RtwPQTFzvD	2017-11-20T19:09:08.958Z	5ed0527e1fa659da	0	0	14.485749244689941	35.90175247192383	25	2017-11-20T18:53:35.573Z	2017-11-20T19:09:11.418Z
2017-11-21T07:31:24.387Z	UbnjOLelfj	2017-11-21T07:31:24.387Z	2dd51dad67db44fe	-999	-999	14.469974517822266	35.87521743774414	5	2017-11-21T07:10:20.532Z	2017-11-21T07:31:29.796Z
2017-11-21T11:24:54.836Z	DgQA8qDV6Q	2017-11-21T11:24:54.836Z	1fce815e794a07c8	0	0	14.49191951751709	35.917301177978516	14	2017-11-21T06:43:14.126Z	2017-11-21T06:56:50.988Z
2017-11-21T11:34:42.860Z	MtzXGlDqTo	2017-11-21T11:34:42.860Z	1fce815e794a07c8	0	0	14.49191951751709	35.917301177978516	15	2017-11-21T11:24:59.218Z	2017-11-21T11:34:18.723Z
2017-11-21T11:34:46.597Z	qtdlne1jDs	2017-11-21T11:34:46.597Z	1fce815e794a07c8	0	0	14.49191951751709	35.917301177978516	16	2017-11-21T11:34:50.829Z	2017-11-21T11:34:52.913Z
2017-11-21T11:35:44.458Z	51O2DbSP5T	2017-11-21T11:35:44.458Z	b9fb432cd25e49d5	40.082943	0.1383983	-0.0558479018509388	39.97239685058594	20	2017-11-21T09:23:59.790Z	2017-11-21T11:35:48.509Z
2017-11-21T14:17:44.754Z	0J1Xj2GlMw	2017-11-21T14:17:44.754Z	c04a9ce450d85367	0	0	0	0	10	2017-11-21T14:16:43.846Z	2017-11-21T14:17:47.065Z
2017-11-21T14:45:46.261Z	omqvTHY9r0	2017-11-21T14:45:46.261Z	1fce815e794a07c8	0	0	14.49191951751709	35.917301177978516	17	2017-11-21T11:47:40.972Z	2017-11-21T11:47:54.416Z
2017-11-21T14:49:39.641Z	hx8RSAynwF	2017-11-21T14:49:39.641Z	c04a9ce450d85367	0	0	0	0	11	2017-11-21T14:17:52.415Z	2017-11-21T14:49:27.078Z
2017-11-21T14:56:09.256Z	F3c8iYZMrk	2017-11-21T14:56:09.256Z	1fce815e794a07c8	0	0	14.49191951751709	35.917301177978516	18	2017-11-21T14:45:07.678Z	2017-11-21T14:56:11.675Z
2017-11-21T14:56:30.358Z	TwFpQidwlY	2017-11-21T14:56:30.358Z	1fce815e794a07c8	0	0	14.49191951751709	35.917301177978516	19	2017-11-21T14:56:18.571Z	2017-11-21T14:56:35.159Z
2017-11-21T16:14:44.711Z	CQkOEHLWUI	2017-11-21T16:14:44.711Z	2dd51dad67db44fe	0	0	14.469974517822266	35.87521743774414	6	2017-11-21T15:19:25.315Z	2017-11-21T16:14:52.005Z
2017-11-21T17:18:07.855Z	tfrD96K6MY	2017-11-21T17:18:07.855Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	14	2017-11-21T06:40:52.893Z	2017-11-21T06:58:05.808Z
2017-11-21T17:45:32.314Z	k1x7OwfI6w	2017-11-21T17:45:32.314Z	5d6f5f62dda6cfde	-999	-999	14.48189640045166	35.90961837768555	15	2017-11-21T17:20:03.677Z	2017-11-21T17:46:05.567Z
2017-11-21T19:00:26.227Z	3gqxFXMVuX	2017-11-21T19:00:26.227Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	16	2017-11-21T19:02:10.325Z	2017-11-21T19:02:15.517Z
2017-11-22T07:18:00.337Z	WEjiamuSAA	2017-11-22T07:18:00.337Z	5d6f5f62dda6cfde	0	0	14.48189640045166	35.90961837768555	17	2017-11-22T06:44:37.760Z	2017-11-22T07:02:17.226Z
2017-11-22T08:04:41.811Z	dS5Zdjwy4x	2017-11-22T08:04:41.811Z	1fce815e794a07c8	0	0	14.491854667663574	35.91714096069336	20	2017-11-22T07:16:37.762Z	2017-11-22T08:04:43.823Z
2017-11-22T12:11:58.066Z	45aNIPtuqc	2017-11-22T12:11:58.066Z	37132b759d08a2c5	-999	-999	14.44578742980957	35.91859817504883	2	2017-11-21T13:37:08.480Z	2017-11-21T13:58:21.597Z
2017-11-22T12:12:20.651Z	HH8v9dXEKW	2017-11-22T12:12:20.651Z	37132b759d08a2c5	-999	-999	14.44578742980957	35.91859817504883	2	2017-11-21T15:59:26.733Z	2017-11-21T15:59:32.424Z
2017-11-22T17:05:30.799Z	jGmOiP1DLg	2017-11-22T17:05:30.799Z	2dd51dad67db44fe	0	0	14.469974517822266	35.87521743774414	7	2017-11-22T07:26:19.045Z	2017-11-22T07:46:35.210Z
2017-11-22T17:22:36.867Z	0tZDN4TIrJ	2017-11-22T17:22:36.867Z	2dd51dad67db44fe	-999	-999	14.469974517822266	35.87521743774414	8	2017-11-22T17:05:42.570Z	2017-11-22T17:22:46.778Z
2017-11-22T18:00:40.552Z	SGNhH8S4nD	2017-11-22T18:00:40.552Z	1fce815e794a07c8	0	0	14.491854667663574	35.91714096069336	21	2017-11-22T17:16:43.840Z	2017-11-22T18:00:46.997Z
